"Age","Experience","Income","Family","CCAvg","Education","Mortgage","Personal.Loan","Securities.Account","CD.Account","Online","CreditCard","Predicted_loan1","Predicted_loan2","predictions"
28,2,13,4,0.4,"Undergrad",0,"No",0,0,0,1,0.0000129049671716343,0.00001950319221528,"No"
38,14,54,2,0.6,"Advanced/Professional",218,"No",0,0,0,0,0.0148310444592678,0.0124969672339539,"No"
44,17,22,3,1,"Graduate",126,"No",0,0,1,1,0.000608794833905679,0.000619756324175461,"No"
46,20,18,1,0.2,"Undergrad",0,"No",0,0,1,1,0.0000016848681935416,0.00000201233490771009,"No"
57,32,74,4,0.7,"Undergrad",0,"No",0,0,0,1,0.000865291840597329,0.000827014564491753,"No"
47,22,61,3,2.7,"Graduate",168,"No",0,0,1,1,0.0108426875522419,0.00890205605281789,"No"
54,30,22,2,0.4,"Undergrad",89,"No",0,0,1,0,0.0000166475342375745,0.0000145486763230319,"No"
60,34,65,3,2.2,"Advanced/Professional",94,"No",1,1,0,1,0.292397579938795,0.24052913134665,"No"
36,11,103,1,4.6,"Undergrad",255,"No",0,0,1,0,0.0025509099730568,0.00229048939395351,"No"
33,7,31,4,1,"Undergrad",0,"No",0,0,1,1,0.0000224179788982452,0.0000322215292390192,"No"
34,10,114,3,3.3,"Advanced/Professional",0,"Yes",0,0,0,0,0.555445085384298,0.591790580206823,"Yes"
26,0,30,4,1.3,"Advanced/Professional",0,"No",0,0,1,1,0.00131693808180239,0.00192325561683072,"No"
47,22,124,4,5,"Advanced/Professional",0,"Yes",0,0,0,0,0.873463242486588,0.87010596442682,"Yes"
27,1,99,1,3,"Advanced/Professional",149,"Yes",0,0,0,1,0.0464063066433276,0.0519401056705088,"No"
54,30,24,1,0.1,"Graduate",0,"No",0,0,0,0,0.00113170381478321,0.00103527913411441,"No"
28,4,82,4,0,"Undergrad",0,"No",0,0,1,1,0.000398911734613175,0.000587681264280341,"No"
29,4,80,1,0.8,"Graduate",0,"No",0,0,1,1,0.0041446475286721,0.00583956222659568,"No"
39,12,62,3,2.33,"Graduate",0,"No",0,0,0,0,0.0399577061649506,0.0504050425462019,"No"
34,10,35,1,1.7,"Undergrad",0,"No",0,0,1,0,0.000016976161896018,0.0000219744602025364,"No"
43,18,74,4,0.4,"Undergrad",0,"No",0,0,0,0,0.00191217104535645,0.00231567835328026,"No"
30,4,83,2,1.5,"Advanced/Professional",199,"No",0,0,0,1,0.0274002515369998,0.0283316289888906,"No"
39,15,109,1,1.7,"Undergrad",0,"No",0,0,1,0,0.00156082969136692,0.00193527536643455,"No"
58,33,60,2,1.9,"Graduate",94,"No",1,0,1,0,0.00437062734330906,0.00341210598227203,"No"
39,15,141,2,8,"Undergrad",0,"No",0,0,1,0,0.0673710386924143,0.0731627349741043,"No"
55,25,90,2,4.5,"Advanced/Professional",0,"No",0,0,0,1,0.0680269726316883,0.0717055327279423,"No"
32,6,31,1,0.3,"Undergrad",0,"No",0,0,0,0,0.000018305375207241,0.0000268050521804067,"No"
41,15,65,3,0.5,"Advanced/Professional",0,"No",0,0,0,0,0.0359342089211872,0.042741246990695,"No"
55,29,35,3,1.4,"Undergrad",0,"No",0,0,0,0,0.000139635731508382,0.000142428453410178,"No"
34,10,29,1,1.5,"Graduate",0,"No",0,0,1,0,0.000732293147368523,0.000901794541310177,"No"
33,9,20,4,0.7,"Graduate",0,"No",0,0,1,0,0.00222823406390004,0.00283651562461145,"No"
61,35,49,4,1.7,"Graduate",185,"No",0,0,0,0,0.054498862119821,0.0382211712270751,"No"
53,29,61,4,1.6,"Graduate",0,"No",0,0,1,0,0.0408086802143318,0.0386046013659299,"No"
42,16,173,2,1.5,"Graduate",373,"Yes",0,1,1,1,0.995646352162136,0.994503910734418,"Yes"
65,39,94,4,4.1,"Undergrad",120,"Yes",0,1,1,1,0.150939343551042,0.119577915302685,"No"
45,21,58,3,0.3,"Advanced/Professional",0,"No",1,0,1,0,0.00394657219996384,0.00408112095346291,"No"
52,28,38,4,0.9,"Graduate",0,"No",0,0,0,1,0.00646464677820983,0.00591511700654225,"No"
32,8,82,3,1.5,"Undergrad",0,"No",0,0,1,1,0.000312808790824124,0.000419224033566597,"No"
31,7,18,1,0.4,"Advanced/Professional",0,"No",0,0,1,0,0.000291194788008086,0.000371788107766697,"No"
33,9,64,4,3.4,"Undergrad",0,"No",0,0,0,0,0.00175702545263409,0.00219215032788347,"No"
65,40,48,3,2.4,"Undergrad",0,"No",0,0,0,1,0.000157303858894246,0.000126875330125245,"No"
44,14,19,1,0.75,"Advanced/Professional",0,"No",0,0,0,1,0.000217504711585113,0.000285648612512266,"No"
52,28,49,4,1.1,"Graduate",0,"No",0,0,1,0,0.0180494939037046,0.0174082128157464,"No"
52,26,31,4,1.5,"Advanced/Professional",0,"No",0,0,1,0,0.00618159272653324,0.00625314142695829,"No"
41,17,81,1,0.8,"Graduate",223,"No",0,0,1,0,0.0212575219188393,0.0181542713131505,"No"
44,20,113,2,3.3,"Undergrad",0,"No",0,0,1,1,0.00189113472139194,0.00206035664781024,"No"
31,6,92,2,3.3,"Undergrad",0,"No",0,0,0,0,0.00252334673054798,0.00343519831022144,"No"
36,11,101,3,1.2,"Advanced/Professional",0,"No",1,0,0,1,0.0363623106003731,0.0423993415434668,"No"
52,26,78,3,3,"Graduate",0,"No",0,0,0,1,0.0520013672577125,0.0506651691194193,"No"
62,38,78,2,0,"Advanced/Professional",0,"No",0,0,1,0,0.0280659454394881,0.0235553609516519,"No"
55,30,35,1,1.5,"Graduate",118,"No",0,0,0,1,0.00114820663102174,0.000879404940223611,"No"
34,9,41,1,2.5,"Advanced/Professional",0,"No",0,0,0,0,0.00368199411490777,0.00440202148187296,"No"
33,8,54,3,2.3,"Undergrad",0,"No",0,0,0,1,0.000137419799294241,0.00017911896893768,"No"
64,40,131,1,3.8,"Undergrad",0,"No",0,0,0,0,0.0264190167346486,0.0212363753137278,"No"
43,17,111,4,5.4,"Advanced/Professional",0,"Yes",0,0,1,0,0.598433057634022,0.620222895204023,"Yes"
58,34,68,2,2.8,"Undergrad",113,"No",0,0,0,0,0.000983077201148648,0.000734952307609149,"No"
52,27,93,4,4.1,"Graduate",0,"Yes",0,0,0,1,0.246707159153717,0.230163634353405,"No"
31,5,110,2,1.5,"Advanced/Professional",0,"No",0,0,1,0,0.133988054070569,0.180640098102447,"No"
55,31,159,1,3.9,"Advanced/Professional",0,"Yes",0,0,0,0,0.894731252574605,0.878622657780009,"Yes"
31,6,132,1,3.8,"Undergrad",0,"No",0,0,1,0,0.00807091890388395,0.0113424367875813,"No"
26,-1,44,1,2,"Graduate",0,"No",0,0,0,0,0.0031867046159514,0.00490492851166213,"No"
56,30,29,4,0.7,"Graduate",87,"No",0,0,1,0,0.00550238128855188,0.00488121137382192,"No"
25,-1,101,4,2.1,"Advanced/Professional",0,"No",0,0,0,1,0.184612711298599,0.248087164106497,"No"
39,13,32,2,0.8,"Advanced/Professional",0,"No",0,0,1,0,0.0013852986664715,0.00172179851084087,"No"
50,25,44,1,0.3,"Undergrad",187,"No",0,0,1,1,0.0000117738369525969,0.00000989178432916624,"No"
42,12,29,3,2,"Advanced/Professional",0,"No",0,0,0,0,0.00488296806689274,0.0066059657698457,"No"
57,32,23,1,0.3,"Advanced/Professional",0,"No",0,0,1,1,0.000186728321449877,0.000166786112009583,"No"
56,32,11,2,0.3,"Undergrad",89,"No",0,0,0,0,0.0000179531366615795,0.0000147458610475368,"No"
62,38,43,1,1.9,"Graduate",0,"No",0,0,1,0,0.00279045524675356,0.00226197811345975,"No"
39,13,78,1,2.8,"Advanced/Professional",0,"No",0,0,0,0,0.0360137937132762,0.0420388368554485,"No"
34,10,25,4,1,"Undergrad",0,"No",0,0,1,0,0.0000504708935979899,0.0000663887500652042,"No"
52,27,43,4,0.2,"Graduate",0,"No",0,0,1,0,0.0100571098178356,0.0103369647099474,"No"
53,29,95,4,1,"Graduate",0,"No",0,0,1,1,0.0910717977932675,0.0868367536310561,"No"
47,22,190,2,8.8,"Undergrad",0,"No",0,0,0,0,0.782829774904015,0.781080680884997,"Yes"
48,24,24,1,0.9,"Advanced/Professional",0,"No",0,0,0,0,0.00123258980022364,0.00117646920461238,"No"
46,20,105,4,3.2,"Undergrad",0,"Yes",0,0,0,0,0.0214672822308977,0.0247180778909969,"No"
41,15,120,1,5.2,"Undergrad",0,"No",0,0,1,0,0.0058081164327047,0.00712210028772553,"No"
57,31,41,1,1.4,"Undergrad",0,"No",1,0,1,0,0.00000879037870614553,0.00000874041449545564,"No"
48,23,35,2,1.3,"Undergrad",0,"No",0,0,0,0,0.000070087049285102,0.0000757452835012744,"No"
53,27,174,1,2.9,"Graduate",0,"Yes",0,0,1,0,0.878131812425775,0.883409208413875,"Yes"
34,9,32,4,1.1,"Advanced/Professional",0,"No",0,0,1,0,0.00485565210354327,0.0061737675967019,"No"
35,10,118,2,7.8,"Undergrad",358,"No",0,0,0,0,0.0500576949603436,0.0365982204313394,"No"
60,34,11,4,0.7,"Advanced/Professional",0,"No",0,0,1,0,0.00178195425599017,0.00161627885177078,"No"
35,9,43,4,1.2,"Graduate",0,"No",1,0,1,0,0.00276594494431595,0.00365395173713401,"No"
27,1,141,4,5.1,"Advanced/Professional",354,"Yes",0,0,0,0,0.957391171390653,0.950237160990218,"Yes"
38,13,84,3,1.2,"Advanced/Professional",121,"No",0,0,1,1,0.0258927950230107,0.0262337816286626,"No"
65,41,78,3,2,"Advanced/Professional",0,"No",0,1,1,1,0.592392856991422,0.533183215795826,"Yes"
55,25,95,2,4.5,"Advanced/Professional",275,"No",0,0,0,0,0.293375764877729,0.236511294385641,"No"
28,3,95,2,1.8,"Graduate",0,"No",0,0,0,0,0.120691577865567,0.161309131262455,"No"
49,23,93,1,2.4,"Undergrad",0,"No",0,0,1,1,0.000251585255318843,0.000282385025442288,"No"
32,6,112,1,2.7,"Graduate",408,"No",1,1,1,1,0.523767152144463,0.470551923904907,"No"
59,35,40,4,0.4,"Undergrad",0,"No",0,0,0,0,0.000329694319043532,0.000296214443957938,"No"
33,9,152,1,6,"Undergrad",0,"No",0,0,1,1,0.0156267354803506,0.0190870635481591,"No"
45,18,163,3,5.33,"Graduate",0,"Yes",0,1,0,1,0.998421790324391,0.998650275732465,"Yes"
34,10,84,4,0.1,"Graduate",0,"No",0,0,1,0,0.0858210763335841,0.109310515743687,"No"
39,13,59,3,0.9,"Advanced/Professional",199,"No",1,0,1,0,0.00517186945578455,0.00483677011007687,"No"
55,29,81,4,4.9,"Undergrad",209,"No",0,0,1,0,0.00536896196030303,0.00401374278109527,"No"
28,2,182,3,7.2,"Graduate",442,"Yes",0,1,1,1,0.999521927849504,0.999390429318784,"Yes"
65,41,83,3,2,"Advanced/Professional",0,"No",0,0,1,0,0.101933240784311,0.0800476528229945,"No"
62,36,103,2,2.8,"Undergrad",0,"No",1,1,1,0,0.0462485893251512,0.0447695225620438,"No"
36,11,162,1,8.6,"Undergrad",153,"No",1,0,1,0,0.0501328972971655,0.0473828164469471,"No"
35,10,142,4,0.8,"Advanced/Professional",0,"Yes",0,0,0,0,0.877667455918285,0.902117872661988,"Yes"
29,3,73,3,0.3,"Advanced/Professional",0,"No",0,0,0,0,0.046177958010149,0.0652972551469108,"No"
41,16,35,2,1.4,"Graduate",135,"No",0,0,0,0,0.00497449376352965,0.00470515908233831,"No"
31,6,170,2,6.7,"Undergrad",137,"No",0,0,1,0,0.243867440258209,0.264650359509026,"No"
54,29,54,2,2.1,"Advanced/Professional",97,"No",0,0,0,0,0.0206151538491893,0.0163915815223504,"No"
48,22,39,1,1.2,"Graduate",0,"No",0,0,0,0,0.00290799776524025,0.00313466193563141,"No"
54,29,82,3,3.7,"Graduate",0,"Yes",0,0,1,0,0.108531714926052,0.102338583303695,"No"
55,30,50,2,2.1,"Advanced/Professional",0,"No",0,0,1,0,0.00706078897624812,0.00646807559020447,"No"
58,32,19,4,0.7,"Advanced/Professional",0,"No",0,0,0,0,0.00576945567775404,0.0052517970418352,"No"
45,21,71,4,1.9,"Undergrad",0,"No",0,0,1,0,0.00113494571442741,0.00126693471631505,"No"
29,5,113,2,2,"Graduate",84,"No",0,0,1,1,0.0774127628004315,0.0906256804665899,"No"
36,11,9,4,0.2,"Advanced/Professional",0,"No",0,0,1,0,0.00104668636131866,0.00130683701781721,"No"
63,37,118,1,2,"Undergrad",427,"No",0,0,0,0,0.0135610740732387,0.00704834697812685,"No"
36,12,93,2,2.2,"Undergrad",0,"No",0,0,1,1,0.000402910659800114,0.000502469476255297,"No"
35,10,34,4,1.7,"Undergrad",87,"No",0,0,1,1,0.0000376863141831818,0.0000439340074454443,"No"
49,23,125,1,2.4,"Undergrad",0,"No",0,0,0,1,0.00355384936505893,0.003923346963123,"No"
48,23,41,1,1.4,"Advanced/Professional",0,"No",0,0,0,1,0.00125044557809512,0.0012180430168957,"No"
31,5,115,2,1.5,"Advanced/Professional",189,"No",0,0,1,0,0.212741603848596,0.229822907601567,"No"
39,15,175,2,8,"Undergrad",0,"No",0,0,1,0,0.358033565309275,0.382087929046439,"No"
45,21,24,1,0.9,"Advanced/Professional",0,"No",0,0,0,0,0.00117894171164925,0.00117646920461238,"No"
39,14,28,2,1.4,"Graduate",108,"No",0,0,0,1,0.00105899699443225,0.00104328163333796,"No"
47,23,32,1,1,"Undergrad",0,"No",0,0,0,1,0.0000106365240838132,0.000010928961719462,"No"
34,9,60,4,1.3,"Undergrad",0,"No",1,0,0,0,0.000260569999000039,0.000342702428511626,"No"
56,31,53,2,1.6,"Advanced/Professional",78,"No",0,0,0,0,0.0176335441062029,0.0141088236536128,"No"
33,8,58,4,1.3,"Undergrad",0,"No",1,0,0,0,0.000227653494916869,0.000303632915466425,"No"
57,31,39,4,0.7,"Graduate",0,"No",1,0,1,0,0.0027201720444299,0.00261938161543033,"No"
57,32,135,3,4.8,"Graduate",0,"Yes",1,1,1,0,0.983052262120693,0.981519377672698,"Yes"
29,4,14,4,0.5,"Advanced/Professional",0,"No",0,0,0,1,0.000968587083445759,0.0012674299444635,"No"
54,30,70,1,1.6,"Advanced/Professional",251,"No",0,0,1,1,0.00577311359386576,0.00363079785426649,"No"
57,27,64,3,2,"Advanced/Professional",142,"No",0,0,1,0,0.0286138152440529,0.0268054159838785,"No"
28,3,149,1,0.8,"Undergrad",0,"No",0,0,1,0,0.0115205982742685,0.0181803580377959,"No"
61,37,172,4,4.25,"Undergrad",0,"Yes",0,1,1,1,0.946018033373097,0.940099089321096,"Yes"
63,37,149,2,0.2,"Advanced/Professional",364,"Yes",0,0,1,0,0.765107267711747,0.648066067567326,"Yes"
43,19,113,2,1.8,"Graduate",0,"No",0,0,0,1,0.154736960711883,0.16179213907348,"No"
57,31,175,2,0.5,"Undergrad",429,"No",0,0,1,1,0.0805059006268363,0.0500666501433974,"No"
54,27,120,4,3,"Graduate",431,"Yes",0,0,1,0,0.757414770166795,0.648805671861172,"Yes"
34,10,131,2,4.33,"Undergrad",156,"No",0,0,1,1,0.00731313888826784,0.00736166170004779,"No"
31,6,133,1,1.5,"Advanced/Professional",0,"Yes",0,0,0,0,0.420512290792817,0.491253325009902,"No"
57,33,91,1,4.3,"Undergrad",81,"No",1,0,0,0,0.000818548244540483,0.000616639517281023,"No"
60,36,195,1,4.7,"Undergrad",0,"No",0,0,1,0,0.410659024585972,0.380230664792825,"No"
45,18,53,3,2.5,"Graduate",112,"No",0,0,0,0,0.0309573315166365,0.0307801697694558,"No"
39,13,39,2,0.8,"Advanced/Professional",0,"No",0,0,0,0,0.00435530818125355,0.00526648449266645,"No"
25,1,20,4,1,"Undergrad",0,"No",0,0,0,1,0.0000233629485270397,0.0000332629884811649,"No"
36,12,154,3,6.4,"Undergrad",0,"Yes",1,0,0,0,0.110456144521535,0.122945077929549,"No"
51,27,12,2,0.4,"Undergrad",0,"No",0,0,0,1,0.00000552603194612371,0.00000538538286317537,"No"
35,9,28,1,0.6,"Advanced/Professional",0,"No",0,0,0,1,0.000382188655221819,0.000479102792970741,"No"
54,28,33,2,0.4,"Advanced/Professional",0,"No",0,0,1,0,0.00169229904091067,0.0016998445898176,"No"
30,6,182,4,0.8,"Advanced/Professional",94,"Yes",0,0,1,0,0.976975332139841,0.981013550499872,"Yes"
51,26,90,1,2.8,"Graduate",0,"No",0,0,1,1,0.0156441587541967,0.0152944303599025,"No"
29,3,53,4,2.1,"Advanced/Professional",0,"No",0,0,1,0,0.0184251811826695,0.0259219443274658,"No"
33,9,125,1,4.3,"Advanced/Professional",0,"Yes",0,0,1,0,0.29403648072073,0.331078154275843,"No"
38,11,69,3,2.33,"Graduate",0,"No",0,0,0,0,0.0587892699118545,0.0750103238871532,"No"
46,20,70,4,2.9,"Undergrad",0,"No",0,0,0,1,0.00086750361616538,0.000971837877710881,"No"
35,9,41,4,1.2,"Graduate",0,"No",0,0,1,0,0.00813907994504194,0.0109952984016575,"No"
50,26,148,2,0.4,"Undergrad",508,"No",0,0,0,0,0.100596133258222,0.0566760601385066,"No"
30,6,95,1,3.9,"Advanced/Professional",146,"Yes",0,0,0,1,0.050036136218386,0.0482755389658299,"No"
60,36,129,2,6,"Undergrad",0,"No",0,0,0,0,0.0617079362717722,0.0504598686516438,"No"
64,40,90,2,0,"Advanced/Professional",134,"No",0,0,0,0,0.13196246238079,0.0910974161331334,"No"
29,4,150,1,0.8,"Undergrad",0,"No",0,0,0,1,0.00889699268851824,0.0131650807439295,"No"
58,33,15,4,0.9,"Graduate",0,"No",0,0,0,0,0.00490984814254297,0.00436143762429583,"No"
59,34,13,4,0.9,"Graduate",0,"No",0,0,0,0,0.00442096113106052,0.00386598727678271,"No"
43,17,41,3,2.2,"Graduate",0,"No",0,0,1,0,0.00612191053273454,0.00718232661931702,"No"
33,7,25,4,1,"Undergrad",0,"No",0,0,1,1,0.0000156298857127977,0.0000224075561844562,"No"
38,12,58,3,0.9,"Advanced/Professional",128,"No",0,0,0,1,0.0103332946429121,0.0105036366566911,"No"
38,12,141,2,0,"Undergrad",0,"No",0,0,1,1,0.00428589517113161,0.00610103200548887,"No"
26,0,23,1,0.1,"Graduate",0,"No",0,0,0,0,0.000640546829843171,0.000974521043699116,"No"
56,30,60,1,2.2,"Advanced/Professional",0,"No",0,0,0,0,0.0141978553182621,0.0130472335598976,"No"
45,19,109,3,1.1,"Undergrad",0,"No",0,0,0,0,0.00958239088304867,0.0117563489816586,"No"
40,10,19,1,0.75,"Advanced/Professional",116,"No",0,0,0,0,0.000694944386898342,0.000845878090478861,"No"
60,35,55,3,0.5,"Graduate",172,"No",0,0,0,0,0.0343099570864201,0.024232803928594,"No"
51,27,22,4,0.5,"Graduate",0,"No",0,0,1,1,0.00108872007522736,0.00104350356723995,"No"
41,16,155,1,7,"Undergrad",0,"No",0,0,0,0,0.130863116445114,0.143020751537354,"No"
46,20,54,4,2.9,"Undergrad",189,"No",0,0,1,1,0.000207243224801679,0.000183746506090166,"No"
51,25,68,1,1.5,"Graduate",0,"No",0,0,0,0,0.0182045952740359,0.0188658348827456,"No"
31,5,65,4,2.2,"Graduate",126,"No",0,0,1,0,0.0455571779090957,0.0540256470761623,"No"
33,7,29,1,0.6,"Advanced/Professional",0,"No",0,0,0,0,0.00114054917977635,0.00150658549353408,"No"
57,33,80,2,2.8,"Undergrad",0,"No",0,0,1,1,0.000285098018011994,0.000255402715467742,"No"
54,29,32,2,0.6,"Advanced/Professional",0,"No",0,0,1,1,0.00060134809252688,0.000560828854756166,"No"
42,18,153,3,5.6,"Undergrad",416,"Yes",0,0,0,0,0.389101566202359,0.280490879546213,"No"
60,36,165,3,5.6,"Undergrad",0,"Yes",0,0,0,1,0.251244965955298,0.213877616846218,"No"
56,30,70,3,0.3,"Graduate",0,"No",0,0,0,0,0.0564058084830952,0.0560357435192407,"No"
28,4,33,3,1,"Graduate",0,"No",0,0,0,1,0.00186434386640649,0.00241931361590144,"No"
45,18,45,3,1,"Graduate",0,"No",0,0,1,0,0.00597817861643425,0.00734075134645603,"No"
38,12,52,2,2.4,"Graduate",147,"No",0,0,0,0,0.0155875761594175,0.0156472031174022,"No"
32,7,64,2,0.1,"Undergrad",0,"No",0,0,1,1,0.0000411361271824761,0.0000590840109446596,"No"
58,32,73,2,2.3,"Advanced/Professional",224,"No",0,0,1,1,0.0136057074085135,0.00909027292064992,"No"
60,34,44,2,0.3,"Undergrad",192,"No",0,0,1,0,0.0000700803782121398,0.0000541097879560778,"No"
34,8,79,1,2.5,"Undergrad",0,"No",0,0,1,0,0.000256648461880437,0.000365087130252841,"No"
44,20,88,1,4.7,"Undergrad",0,"No",0,0,0,0,0.00182668487989993,0.00189110605647994,"No"
63,38,59,3,0.5,"Graduate",0,"No",0,0,1,0,0.0177400925487644,0.0155027176617516,"No"
59,35,202,1,4.7,"Undergrad",553,"No",0,0,0,0,0.821217387332783,0.653165200894717,"Yes"
64,39,145,1,0.9,"Undergrad",0,"No",0,0,0,0,0.0319974054562861,0.0288851274546299,"No"
35,11,148,1,5.8,"Advanced/Professional",0,"Yes",0,0,1,0,0.69961954769801,0.723994986068134,"Yes"
34,10,154,3,5.4,"Graduate",0,"Yes",0,0,1,0,0.910718258647943,0.924098502913167,"Yes"
58,34,149,2,6,"Undergrad",0,"No",0,0,1,1,0.0342101362538847,0.0290878702087677,"No"
41,15,69,1,1.5,"Advanced/Professional",78,"No",0,0,1,0,0.00912229687101183,0.00987933063259373,"No"
37,11,30,2,0.3,"Undergrad",146,"No",0,0,0,0,0.0000417448451523495,0.00004658184787587,"No"
35,8,48,2,1,"Graduate",0,"No",0,0,1,0,0.00335657904365316,0.00478008959207355,"No"
45,20,42,1,0.3,"Advanced/Professional",0,"No",0,0,1,0,0.00141668628493077,0.00155895741544499,"No"
53,29,132,2,0.3,"Undergrad",403,"No",0,0,0,0,0.0365681039593463,0.02190131535691,"No"
58,28,70,1,1.4,"Advanced/Professional",0,"No",0,0,0,0,0.0186748947626883,0.0204837567425526,"No"
47,21,71,4,2.9,"Undergrad",0,"No",0,0,1,0,0.00130790750761148,0.00152170938903952,"No"
27,1,83,2,0.2,"Undergrad",0,"No",0,0,0,1,0.000241292768457739,0.000381850834085067,"No"
42,18,131,1,3.4,"Undergrad",0,"No",0,0,0,1,0.0061831247806902,0.00675869625440643,"No"
50,26,82,1,0,"Undergrad",0,"No",0,0,1,1,0.0000883061771602193,0.0000934227568271605,"No"
41,16,79,1,4,"Advanced/Professional",225,"No",0,0,1,0,0.0347273033956128,0.0281064084017218,"No"
46,20,111,2,6.3,"Undergrad",0,"No",0,0,0,1,0.00601649849073183,0.0063327653641166,"No"
58,33,24,2,0.5,"Graduate",0,"No",0,0,1,0,0.00110816686363646,0.00102377453927663,"No"
51,26,191,1,8.1,"Undergrad",0,"No",1,0,1,0,0.216412569625529,0.208002691007282,"No"
55,29,21,4,0.7,"Advanced/Professional",0,"No",1,0,1,0,0.000905333380901724,0.000866019539588713,"No"
34,9,141,3,6.9,"Graduate",260,"Yes",0,0,1,0,0.896302634799695,0.879487082992971,"Yes"
41,14,32,3,1,"Graduate",0,"No",0,0,0,1,0.00185026819673226,0.00227751499085369,"No"
43,13,38,3,2,"Advanced/Professional",0,"No",0,0,1,0,0.00411543554108114,0.0056746932366508,"No"
47,21,93,2,0.8,"Advanced/Professional",107,"No",0,0,0,0,0.127698391211111,0.12218559564631,"No"
49,23,140,1,1.9,"Advanced/Professional",0,"Yes",0,0,0,1,0.340584744213339,0.348876686174027,"No"
53,28,61,4,0.9,"Undergrad",177,"No",0,0,0,0,0.00143265467442811,0.00115670364623318,"No"
33,7,22,1,0.4,"Graduate",0,"No",0,0,0,0,0.000711872957211913,0.000969186538712218,"No"
38,12,59,2,2.4,"Graduate",0,"No",0,0,0,0,0.0193649230447142,0.0237090297898433,"No"
48,24,43,3,1.9,"Graduate",0,"No",0,0,1,0,0.00766526489871992,0.00766886493892231,"No"
60,35,51,2,2.8,"Undergrad",0,"No",0,0,1,0,0.000144180458663061,0.00013077111226911,"No"
38,13,129,4,0.3,"Advanced/Professional",75,"Yes",0,0,1,0,0.623622570588228,0.655756320178002,"Yes"
40,15,22,2,1.4,"Graduate",0,"No",0,0,1,1,0.00031275433901229,0.000361332703491213,"No"
50,25,18,1,0.4,"Advanced/Professional",0,"No",0,0,1,0,0.000368426770326412,0.000371788107766697,"No"
34,9,65,4,1.3,"Undergrad",0,"No",0,0,0,1,0.00040525861582849,0.000535573292631541,"No"
42,16,38,1,0.2,"Undergrad",0,"No",1,0,0,0,0.00000949712753742852,0.0000117506413342256,"No"
62,37,22,1,1.5,"Graduate",111,"No",0,0,1,0,0.000808587199288413,0.000590465248371645,"No"
36,11,32,3,1.3,"Undergrad",0,"No",0,0,0,0,0.000090270969480842,0.000116616816888616,"No"
33,9,139,1,4.3,"Undergrad",0,"No",0,0,0,0,0.0297891535585547,0.0371654670057102,"No"
43,17,45,2,0.7,"Undergrad",0,"No",0,0,0,0,0.00010009681403656,0.000124293399238026,"No"
57,31,51,4,1.7,"Graduate",103,"No",0,0,1,0,0.0257830560315813,0.0218368815250023,"No"
51,26,179,1,8.1,"Undergrad",0,"No",1,0,1,0,0.118358593660554,0.112695390401858,"No"
57,33,64,4,2.2,"Undergrad",0,"No",0,0,1,0,0.00094742510865155,0.000876560451585575,"No"
52,27,28,3,1.7,"Graduate",0,"No",0,0,0,0,0.00626768198698928,0.00600023217907176,"No"
38,8,21,1,0.67,"Advanced/Professional",0,"No",0,0,1,0,0.000308835290478076,0.0004684328025201,"No"
61,35,60,1,2.8,"Graduate",0,"No",0,0,1,0,0.00832648134672966,0.00742896015215281,"No"
39,13,59,3,0.5,"Advanced/Professional",0,"No",0,0,0,0,0.0246058433522655,0.0301149530062936,"No"
58,33,95,1,2.6,"Undergrad",0,"No",0,0,1,0,0.0010252045214884,0.000978996185617281,"No"
67,41,78,4,2.4,"Advanced/Professional",0,"No",1,0,0,0,0.0891792561617763,0.0697717366957049,"No"
49,22,23,2,1,"Graduate",0,"No",0,0,1,1,0.000318329452338576,0.000356719305177375,"No"
